,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
19733,5,1,It was good enough to buy two,second order camera work suction cup work fine need observ lever work flip right direct worth cost 30 day run time right work fine go 8 gb memori 1 hour drive work 15 minutesbr buy second mount rear window captur bad driver behind,18,17,11,8,438,0.0,29,5.0,0.0,1,53.21,0,1,0,4.372093023255814,1
19734,3,1,Not Knee High,definit do not knee high like pic show like leg warm wear tall boot wish go past knee like expect pattern color cute,9,7,3,4,173,0.3116,13,3.0,0.0,1,90.43,1,1,1,4.086956521739131,1
19735,5,0,Great for VBS 2014,vb 2014 seal bunch box -PRON- stack corner room envelop activ pass kid plenti leave over thought price great good purchas,10,9,3,1,246,0.7783,18,5.0,0.0,1,75.54,1,1,1,4.809523809523809,1
19736,3,1,These really are beautiful and my 4 year old loves them,beauti 4 year old love -PRON- reason rate 3 rise come littl 34diamond34 middl big deal ear pair rise gold color beauti far back hold good coupl week hard 4 year old play,14,10,12,4,347,0.8442,55,3.0,0.0,1,63.36,1,1,1,4.151515151515151,1
19737,1,1,Cheap,expect plush rug expect absorb 100 cotton water run right leave puddl floor expect machin washabl say dri clean recommend send back,7,12,5,3,238,0.6124,5,1.0,0.0,1,57.61,1,0,0,5.0,1
19738,5,1,I would recommend this to anyone,read review say plastic gear break purchas product pork tenderloin max thick piec half inch thick cuber take pork problem meat way want will not purchas cube steak meat depart anymor product make thick durabl say do recommend anyon,22,21,4,5,491,-0.0258,32,5.0,0.0,1,48.81,0,1,0,4.948717948717949,1
19739,5,1,Awesome multi-tool,love tool compact lie flat rear pocketbr make excel steelbr u stand tabl screwdriv 34legs34,8,3,6,2,170,0.802,18,4.0,1.0,2,73.17,1,1,1,5.133333333333334,1
19740,5,1,Sen. Buckley is a seer to whom we all ...,sen buckley seer pay attent feder govern encroach individu state right move bankruptci buckley write knowledg author read import book send copi congressman senat,12,8,4,0,286,-0.1027,41,5.0,0.0,1,47.12,0,1,0,5.75,1
19741,5,1,Very Good after Two Months,find use wooden headboard baseboard frame far twin mattress base king mattress make mattress kind high comfort stabl frame come bed,11,7,7,4,243,0.7096,26,5.0,0.0,1,67.08,1,1,1,5.285714285714286,1
19742,1,1,poooor quality. Get a sony.,cheap light speaker do not work slave unit audio way quiet volum max hear car qualiti pictur poor move have soni 734 player way lack go soni 934,13,12,3,4,284,-0.6597,27,1.0,0.0,1,68.44,0,0,1,4.178571428571429,1
19743,5,1,very cool,great bag perfect size easi handl fold nice hold tablet well window easi product identif,7,3,5,2,129,0.9136,9,5.0,0.0,1,81.63,1,1,1,4.933333333333334,1
19744,5,1,Nice Paddle,wilder system ride 135 angler pretti heavi kayak like 85 lb emptyi solstic paddl come boat aquabound manta ray carbon -PRON- light weight large surfac area prove perfect match kayaki recomend look upgrad cheap paddl especi owner large fish kayak love new posilok system,16,14,10,3,455,0.886,11,5.0,0.0,1,43.74,1,1,1,5.136363636363637,1
19745,4,1,"Good, and good instructions",good good instruct complaint cheap grade hardwar lack torqu spec air bag torqu spec tighten 38 bolt specifi damag hardwar tighten evenli fast ship,15,6,7,3,268,0.3182,27,4.0,0.0,1,64.04,1,1,1,5.125,1
19746,2,1,Lasted about five weeks.,trust singl review that post week receipt product -PRON- astonish peopl rave skin fit snug love itand theyv hour leav mark screen -PRON- difficult type there good deal friction far frequent type error kuzi on -PRON- pretti useless snug have not last -PRON- loo point come keyboard surfac type yeah look great theori protect debri absolut prevent spill damag cour do not expect 695 product realli -PRON- be disappoint expect 695 product mark list price 2495,27,37,12,17,827,0.9042,24,2.0,0.0,1,11.26,1,0,0,5.0131578947368425,1
19747,5,1,Kept me warm and dry.,true size keep warm packer game cold moment buy again wet stay warm,1,6,5,5,140,0.6808,21,5.0,0.0,1,92.12,1,1,1,4.230769230769231,1
19748,5,1,Not a sub by any means but what a clean ...,sub mean clean boom small speaker car door hesit jbl let down,8,4,2,4,150,0.4019,43,5.0,0.0,1,93.14,1,1,1,4.166666666666667,1
19749,5,1,easy and accurate!,super easi use accur easi set up test comparison regular bp cuff lie sit arm result ident -PRON- have set averag 3 read 6min time frame plea mayb show pressur actual low -PRON- would fear low take doctor officei true 34white coat syndrome34,15,21,10,7,464,0.0772,18,5.0,0.0,1,44.75,0,1,0,4.604651162790698,1
19750,4,1,All in all very good features but difficult to get the push-to-alk to mesh ...,price except product thing issu includ softwar simpl fix download logitech site guess that price good featur difficult pushtoalk mesh comput,11,13,5,5,297,0.1027,78,4.0,0.0,1,50.16,0,1,0,5.714285714285714,1
19751,3,1,NOT BEAN BAG BEANs,product show search result look styrofoam bean bean bagbr also pictur confus size jumbo write itbr br read inform care end get do not wantbr br the seller courteou refund explain confus scenario,13,14,2,6,391,0.4939,18,3.0,0.0,1,37.98,1,1,1,4.909090909090909,1
19752,5,0,Exactly what I was looking for.,want rock chair granddaught parent pink want cute differ cheapli madebr i love rocker daughter granddaught,9,6,6,5,215,0.8316,31,5.0,0.0,1,63.7,1,1,1,5.6875,1
19753,3,1,Would be a 5 star except...,toy gun fun good sound neat featur like remov clip stock scope write home about ok -PRON- remov toobr br onli issu far regard stock mention remov press button surfac allow stock slide off howev side stock form slide broken mean stock stay attach show sign plastic fatigu where plastic start turn white deform look like design issu plastic thick enoughbr br some question gun abus answer no throw around step etc week happenedbr br thi gun abl fix -PRON- busi father want spend time on,35,39,16,12,905,0.7269,27,3.0,0.0,1,9.57,1,1,1,4.6395348837209305,1
19754,5,0,It really works!,read articl toothpast clear fog headlight mechan friend recommend too applic scrub do not improv bit think fog insid imposs remov come 3 m 39098 kit figur -PRON- would trybr br and -PRON- be glad do headlight spotlessbr br the process bit lengthi take hour half lens bad spend extra time sand step smooth lens littl bit more step import get stain len look cloudi murki instruct easi follow provid visual exampl know look for thing recommend ad extra tape tight edg end scratch paint mistak get bit wild sandpaperbr br overal good experiencebr br note kit headlight car thing leave over want second car recommend second kitbr note 2 work plastic headlight glass,46,42,32,14,1258,0.93,16,5.0,0.0,1,-27.32,1,1,1,4.798245614035087,1
19755,5,1,Very nice,like thing look like photo here doughtier love too shop toy ipod help shop,6,8,2,5,168,0.8979,9,5.0,0.0,1,99.57,1,1,1,4.357142857142857,1
19756,5,1,Gotta have the real deal!,gener stink control work amaz tri run gamecub wii item brainer,3,7,2,3,144,-0.4019,25,5.0,0.0,1,77.23,0,1,0,4.7272727272727275,1
19757,5,1,Smart travel planning purchase,weigh bag recent vacat work size bag weight accur easili stash away 34take along34 use,5,5,4,4,153,0.0,30,5.0,0.0,1,81.63,0,1,0,4.8,1
19758,5,1,Good product,2nd order terrif product take 2 everyday show effect 10 day,5,4,3,1,111,0.0,12,5.0,0.0,2,68.77,0,1,0,4.454545454545454,1
19759,4,0,Beautiful cardbox,buy -PRON- would which happen -PRON- decent size ye littl messi bc glitter -PRON- huge deal perfect price job nice expect,8,9,7,3,216,0.8316,17,4.0,0.0,1,75.54,1,1,1,4.809523809523809,1
19760,5,1,Works Great,buy use macbook pro digit 2 hour vh tapebr softwar intuit hardwar simplebr br i recommend -PRON-,4,7,2,1,159,0.3612,11,4.0,1.0,2,54.22,1,1,1,4.705882352941177,1
19761,5,1,Worked Perfect!,get gopro hero 3 birthday gift wife week schedul bahama read review order plan snorkel there perform perfectli good swim look coral fish take video pictur lett float surfac swim time yellow color make easi find return surfac see review worri strength line attach deviv perform perfectli thank henrik,20,26,9,7,619,0.9337,15,5.0,0.0,1,38.66,1,1,1,5.122448979591836,1
19762,4,1,Hydro Flask Wide Mouth Flip Cap for Coffee?,small thing like dislik product purchas 4 famili christma present tall water bottl expect result 34coffee34 bottlebr br i purcha wide mouth bottl hydro flip cap specif hot drink disappoint coffe stay hot long hope love flip lid concept 34design oregon34 bad 34made china34 item preheat flask think coffe lukewarm hour finish half hand ice water hydro flask day littl leagu game swim meetsbr br note overal fan product 15 water bottl vari style plu 64ounc bottl 5 coffe bottl small mouth regular mouth wide mouth bottl work good ice water small mouth bottl lid keep break allow regular ice cube daughter like insul featur keep product sweat furnitur ha,53,37,27,16,1253,0.9485,43,4.0,0.0,1,-23.26,1,1,1,4.927272727272728,1
19763,4,1,Great Pens - find a different seller!,love sharpi pen write regular paper glossi brochur paper need pen pull doubleduti want would not dri quickli fact retract mean there cap accident leav lose coupl time cowork desk leave point out dri bit retract let sit hour work fine nowbr br i origin buy 3pack stapl like -PRON- pretti expen 8 9 3 pen want order more come look good deal good price around ad ship charg problem have not receiv pen -PRON- 10 day -PRON- amazon send email state can not shipment info seller have not charg yet -PRON- would pensbr br updat receiv pen 12day mark dri right box reviv dampen tip slightli ink start work again throw away like pen -PRON- be keep eye afford altern theyr 35dozen,38,61,17,34,1359,0.8728,37,4.0,0.0,1,-28.0,1,1,1,4.455284552845528,1
19764,5,1,great muffler!,muffler vehicl own nice rumbl low speed idl open high rpm reson littl certain speed sound great hemipow dodg truck,8,9,8,2,222,0.7845,14,5.0,0.0,1,68.1,1,1,1,4.75,1
19765,5,1,Goodbye slow loading applications & huge files,situat pack macbook pro 1534 work file move huge take forev load creativ suit start think option buy new laptop fix somehow search internet stumbl great articl load os ssd drive optic drive creat space sshd overjoy prospect take babi apart tool kit follow instruct tee mbp boot 17 sec open multipl applic rapid fast sure max ram oper rest assur year machin place file medium relat drive golden 34move part hhd34 again -PRON- like ferrari hood ton cool overh spin disc get afford chanc go 34upgrade34 can not upgrad,32,45,26,14,1077,0.9287,46,5.0,0.0,1,5.51,1,1,1,4.722222222222222,1
19766,5,1,Very pleased with our purchase,plea purcha order decemb 22nd receiv decemb 24th easi assembl chrome leg match bed order perfectli,5,5,5,2,159,0.0,30,5.0,0.0,2,55.24,0,1,0,5.1875,1
19767,5,1,i'd love this EcoCity Rucksack,-PRON- would love ecoc rucksack set arm carefre rucksack thank support cherish heart rucksack -PRON- have long time peopl like type rucksack hardli believ actual wear back rucksack rock stay gener come,12,14,9,6,414,0.926,30,5.0,0.0,1,55.92,1,1,1,5.3125,1
19768,4,1,Good watch for the price,far good -PRON- have wear watch week not have not issu notic issu wristband have not problem yetbr the watch tend minut fast everyday adjust morn definit accur watch own look great especi price,12,15,7,12,369,0.8503,24,4.0,0.0,1,53.89,1,1,1,4.705882352941177,1
19769,5,1,Water Bottle,like water bottl somehow water cold long time joke guy lunchroom say ice daysreal great holder buy spring sooner,10,7,3,8,253,0.8316,12,5.0,0.0,1,69.11,1,1,1,4.947368421052632,1
19770,1,1,"Great Bag Design, Smells Just Awful",husband suit travel with want sturdi garment pack store want solv problem alasbr br first good size right suit dress shirt two 4234 long exterior pocket hold pair shoe tie sock belt -PRON- bite bulki overnight suitcas carri case large suitcas abl fit -PRON- fabric substanti zipper pretti goodbr br now bad open packag hit godaw chemic smell littl placard delsey tag say treat chemic european govern bodi identifi potenti cancer caus agent uh ooooooooookay still husband like agre air week dissip smell some -PRON- would hang storag closet winter coat regular cloth howev time travel bag pack large suitcas smell cloth reek chemic bo trip get trip realiz winter coat closet absorb smell -PRON- have get air thingbr br so sum go -PRON- bad be not cancer chemic perfect,56,52,29,26,1494,-0.9403,35,1.0,0.0,1,-43.56,0,0,1,4.907692307692308,1
19771,5,1,Finally a lego for girls,purcha daughter birthday love creat piec final lego girl,6,4,2,1,139,0.6369,24,5.0,0.0,1,62.34,1,1,1,5.333333333333333,1
19772,3,1,comfy,size right on comfi forget on littl light silver weight 16 nicebr br updat 9413 far right stone fall offlost -PRON- love -PRON- for way contact seller return polici good 3 weeksbr should last longer,9,13,7,5,301,0.7351,5,3.0,0.0,1,61.33,1,1,1,4.685714285714286,1
19773,5,1,Its a stand,surpris good qualiti simpl tv stand easili hold new 6034 lg fit finish expect cheap altern worth -PRON-,6,2,7,2,154,0.743,11,5.0,0.0,1,70.13,1,1,1,4.777777777777778,1
19774,1,1,"At first, I was satisfied...",purcha shoe birthday present spring year origin thrill -PRON- arriv time manner fit good n look nice work job then honestythey wear notic day decid wear burlap split apart night see shoe start compar -PRON- shoe authent tom compar realiz one buy knockoff -PRON- be go pair seller be not authent bewar that -PRON- be give star valu honesti be not right pay price pair knockoff,25,34,13,12,727,0.8749,28,1.0,0.0,1,29.87,1,0,0,4.696969696969697,1
19775,5,1,but accurate watch for everyday activities like working around the house and in the woods,need cheap accur watch everyday activ like work hous wood senior citizen watch larg number usual hard watch aforement activ watch accur rug damag financi loss minim,11,10,11,3,351,0.0258,89,5.0,0.0,1,44.07,0,1,0,5.111111111111111,1
19776,5,1,Great camera,consid compact size camera have look review cnetcom choose base featur great price amazon day snap kind pictur fast captur screen super clear definit buy great travel,13,14,7,3,338,0.9628,12,5.0,0.0,1,60.99,1,1,1,5.185185185185185,1
19777,5,1,Great Bargain!,want purchas modest desk chair home offic skeptic small price compar other read previou posit review purcha -PRON- surprisingli pretti easi assembl work great -PRON- comfort great bargain,9,10,11,3,326,0.8979,14,5.0,0.0,1,43.06,1,1,1,5.714285714285714,1
19778,5,1,GET YOURSELF ONE!,product fantast quiet stylish watch have not stop yet product great valu multipl option like rotat,5,7,6,3,174,0.817,17,4.5,0.5,2,63.7,1,1,1,5.1875,1
19779,2,1,For the price and utility this was a great choice. I love having the multi-position slant for ...,updat month purcha -PRON- mistak rest elbow laptop lean -PRON- snap 34support34 side tabl plastic pipe inch diamet weight crack leave laptop tabl list inch replac support bar strong metal -PRON- be surpris be not case origin pretti build -PRON- would happi otherwis -PRON- useless -PRON- -PRON- have tri differ thing prop up pipe replac sturdier will not work assembl 30 minut -PRON- need similar buy year ago heavierduti cost time much price util great choic love have multiposit slant laptop have small stationari shelf wireless mous small item want nearbi wheel do not roll smoothli -PRON- would like carpet figur bother easili replac sturdy caster,42,48,25,27,1269,0.9136,97,2.0,0.0,1,-19.2,1,0,0,5.150943396226415,1
19780,1,1,color faded on pocket fabric only?! Ugly.,side function fine mother use hous way look be not import -PRON- howev fabric pocket extrem fade denim as expos sun long time seemingli intent evenli fade goe bar dark fabric show look aw recommend buy particular care look look old arriv mom say fine will not let 34go trouble34 return -PRON- -PRON- be happi order ugli thing -PRON-,19,26,16,18,670,0.8074,41,1.0,0.0,1,28.51,1,0,0,4.6440677966101696,1
19781,5,0,Exaclty what I needed,usb760 3 g provid laptop internet exactli expect plug firewal provid backup internet compani fast cheap internet cabl compani goe down slow way commun but commun,11,8,8,5,286,0.0,21,5.0,0.0,1,36.63,0,1,0,5.230769230769231,1
19782,5,1,Looks awesome,look awesom husband music room live -PRON- appear durabl def order product,4,8,4,1,128,0.0,13,5.0,0.0,1,67.76,0,1,0,5.25,1
19783,1,1,Bad Deal,prior model axion plea -PRON- perform order unit receiv today comparison prior model antenna hookup recess unit enclo tini antenna attach -PRON- possibl hook normal coaxial cabl screen menu allow auto scan cabl channel remot suppli do not work all overal poor qualiti product -PRON- have purchas product amazon problem return defect item now solut seller send remot request allow return unit will pay freight send 15 restock fee learn valuabl lesson today futur will not order sell ship amazon,34,39,14,14,888,-0.5267,8,3.0,-2.0,2,-18.19,0,0,1,5.175,1
19784,5,1,Loafers,worn loafer year now fit comfort moment on wear sole take bit time continu buy offer differ style color wrong,8,16,7,4,322,-0.0772,7,5.0,0.0,1,76.56,0,1,0,4.5,1
19785,5,1,Love it!,exal ship qualiti love game take good old day play game afternoon,7,5,2,2,129,0.8591,8,5.0,0.0,1,76.22,1,1,1,4.5,1
19786,2,0,I got these to safe guard a mini fridge and ...,get safe guard mini fridg right freezer grandkid leav door open sticki stuck applianc actual come loo strap kid end close freezer door abl strap come apart lose 50000 food plu cut floor freezer could not bloodi meat sneak out,15,15,9,7,432,-0.4404,47,2.0,0.0,1,56.26,0,0,1,4.65,1
19787,5,1,Love this stuff,love stuff dime size need style thick mop hair place day -PRON- be abl creat wave straight hair appli product twist,11,8,5,1,196,0.7269,15,4.5,0.5,2,92.46,1,1,1,4.523809523809524,1
19788,5,1,Excellent companion to Smart Cover.,-PRON- tri ipad mini truli mini favor casebr br -PRON- clamp corner ipad sit flush screen extend -PRON- cut out power switch volum control microphon etc perfectli match ipad mini retina display -PRON- easi instal essenti snap place there long cutout appl smart cover attachremov have remov poetic case smart cover easili fold case be not therebr br thi design scratch prevent case drop protect sen perfectli compliment smart cover add minim thick a millimet minim weight ipadbr br thi sort thing appl invent charg 50 for appl smart case provid similar coverag combo cost lot more poetic inexpen magnet screen cover replac smart cover fraction price -PRON- would kill,36,38,12,16,1134,0.9153,35,5.0,0.0,1,-31.72,1,1,1,5.0636363636363635,1
19789,5,0,love it its not greasy soaks in,love greasi soak -PRON- hope help brighten complect lighten dark spot,5,6,3,1,109,0.9136,31,5.0,0.0,1,85.69,1,1,1,5.363636363636363,1
19790,1,1,nice chain for the price....if it worked,get chain look nice good buy price instal tri adjust new rear derailleur chain keep skip i think wrong size i 12 speed come find -PRON- 2 bar chain seiz end swap coupl link broken chain buy recommend either,13,24,8,7,431,0.25,40,1.0,0.0,1,65.73,1,0,0,4.3076923076923075,1
19791,5,1,Just as Expected!,item show expect function expect good price appreci recommend other nice extra charger,4,9,4,0,155,0.802,17,5.0,0.0,1,41.36,1,1,1,5.6923076923076925,1
19792,5,1,Best book for teaching,buy hti book teach 5 year old son read tri time luck lesson 3 read word good thing buy worth 1295 spend order -PRON- recommend book want child learn eas,14,14,7,2,293,0.8625,22,5.0,0.0,1,83.33,1,1,1,4.1,1
19793,5,1,Serves its purpose and more!,say do -PRON- have outdoor rug deck year now corner curl long rememb anymor straighten corner out heavi help rug get windi deck locat 2nd stori get super windi corner tend blow expos undersid rug serv dual purpo -PRON- nice product,14,23,8,12,461,0.8555,28,5.0,0.0,1,46.78,1,1,1,4.658536585365853,1
19794,2,1,THESE SIPPY CUPS LEAK!!!,like design sippi cup leak yesterday son decid hold upsid car milk drip right out -PRON- have good luck nubi nospil super spout httpwwwamazoncomnubycounthandlespillcolorsdpb00792rg1srefsr13ieutf8qid1428504525sr83keywordsnubynospillsuperspoutgripn27sip time -PRON- have nubi cup leak son bang highchair tabl,15,10,7,6,452,0.8176,24,2.0,0.0,1,3.13,1,0,0,8.029411764705882,1
19795,2,1,can't give you an answer,gift idea like noti assum problem let knowkathi fitzgerald,3,10,0,2,146,0.4019,24,2.0,0.0,1,87.72,1,0,0,5.555555555555555,1
19796,3,1,Just Not For Scrapbookers,againnot scrapbook rough surfac flat smooth good stamp all good storag option underneath limit height leave right slant bar underneath nice tabl otherwis easi fold away,8,7,8,13,296,0.8126,25,3.5,-0.5,2,53.55,1,1,1,5.5,1
19797,1,1,DO NOT ORDER FROM THEM.  There not same as description!,recent order week ago receiv mail descript flimsi instead chrome like duct tape silver color look bit 3d pictur mine flat look like buy walmart descript say 3 m tape back fal well dissatisfi call card send attempt ask awar problem do not match descript onlin respon receiv ladi speak so want refund make upset proper answer give custom servic give tell ship go cost ship measli 12 dollar spend instead ship get money back type review satisfi make anymor purchas guy damn sure item match item descript bewar care do not wast hard earn money cheat like thi honestli posit comment good true bet real internet comment compani make alia creat posit comment themselv abl time life type out appreci read buy genuin peopl like pride money spend,46,68,27,34,1623,0.9292,55,1.0,0.0,1,-42.55,1,0,0,4.713178294573644,1
19798,4,1,Samsung UN22D5003,buy use small bedroom could not plea unit 60hz refresh rate 120 clear motion rate visibl motion blur and pictur absolut fabul downsid 1 weak speaker 2 audio use extern speaker like sound bar but speaker adequ should not deter buy littl gem,17,13,9,7,449,0.1531,17,4.0,0.0,1,36.29,0,1,0,4.5813953488372094,1
19799,4,1,Fits as advertised but the pen holder is useless. Leather is very thin and pliable,fit advertis pen holder useless leather thin pliabl actual look sturdi leather,5,4,5,3,133,-0.0772,82,4.0,0.0,1,50.84,0,1,0,5.583333333333333,1
19800,1,1,Beware of who you are buying it from,tabl deliv shatter tini piec glass insid packag box place order thanksgiv -PRON- month place order moshya home furnish amazon marketplac current fight refund promis replac tabl arriv buyer nightmar,16,13,1,2,357,-0.2263,36,1.0,0.0,1,41.03,0,0,1,5.6,1
19801,1,0,Hated it!,first mean buy roku get confus unit buy accid do not know happy roku notbr br i expect way satellit dish be free channel find show clip subscrib netflix think free channel ala findbr br on posit side come fantast remot keyboard turn off dedic button netflix youtub etc front look pay monthli subscript fee happi itbr br i probabl buy new model bluray app satisfi,18,38,18,8,772,0.4943,9,1.0,0.0,1,21.41,1,0,0,4.5,1
19802,4,1,Work with them,think canon easy use mayb 600 be can not afford yet get sync master slave time consum field sure preset thing want mess field flash gener like transmitt versatil can not complain work do learn trick get fire,10,28,6,15,480,0.6136,14,4.0,0.0,1,66.75,1,1,1,4.473684210526316,1
19803,3,0,Great Drumming; Thread Bare Production,perform 312 star dvd product valu bare 2 star overal fine drum especi set impact significantli reduc minim creativ camera work unimagin video edit highli repetit shoot which exclud perform closeup indic inadequ number camera singl record set make audio insult perform stereo onli poor placement microphon andor inadequ audio edit result loss stage sound rearonli instrument or close front hear best all william flanigan phd,30,15,16,12,693,-0.5859,38,3.0,0.0,1,4.49,0,1,0,5.424242424242424,1
19804,2,1,This item looks really nice. Unfortunately,item look nice unfortun singl piec cut properli caus scissorcut singl decal consid 90 individu decal set 30minut project turn 25 hour project -PRON- be 9 month pregnant expect exhaust put decal daughter room highli disappoint qualiti workman ship product look beauti wall unfortun miser experi there,20,25,11,10,583,-0.7184,42,2.0,0.0,1,23.77,0,0,1,5.382978723404255,1
19805,4,1,works,huge batteri sell point mebr -PRON- charg 2 month basic goe standbi mode that save consumptionbr gp signal lose park shed garag cour tri antenna boost would not differ setup easi featur ok like motion etc like geofen sen can not triangul rectangl -PRON- line need cross car get steal goe direct cross linebr br anyway product work use basic function like call receiv locat as long gp signal time obstruct -PRON-,30,33,13,12,788,0.875,5,4.0,0.0,1,15.32,1,1,1,4.722222222222222,1
19806,3,1,Slow to charge iPad,charg phone reason time extrem long time charg brand new ipad do not love port label specif devic look univer,9,9,7,4,236,-0.5216,19,3.0,0.0,1,76.56,0,1,0,4.5,1
19807,4,1,Softer ride,ride bike time week work pleasur like increas soft wide seat seat come bike prior gel slipcov go old seat ok start come apart center hole add littl comfort well price expen local walmart similar item definit improv,18,12,14,7,415,0.8074,11,4.0,0.0,1,58.29,1,1,1,4.657894736842105,1
19808,4,1,Nice shirt.,nice shirt althought think order color white recomend shirt summer activ,5,7,3,2,130,0.4215,11,4.0,0.0,1,68.77,1,1,1,5.636363636363637,1
19809,5,1,Love my Fitbit,devic great job measur activ -PRON- accur amaz abil measur flight stair climb sleep pattern -PRON- link fit pal site track calori exercis integr automat updat activ level seamless consist wireless do not leav home fitbit period,17,13,10,2,382,0.765,14,5.0,0.0,1,42.38,1,1,1,5.162162162162162,1
19810,5,1,Great!!,granddaught love -PRON- happi speedi deliveri item -PRON- have purchas amazon,3,3,4,1,110,0.7096,7,5.0,0.0,1,60.31,1,1,1,6.090909090909091,1
19811,3,1,Too big,littl larg usual wear 12w orthot 10 littl snug return,2,5,4,3,135,0.0,7,3.0,0.0,1,69.79,0,1,0,4.4,1
19812,4,1,Met my expectations,purcha piano nephew 1 year old 19 month old daughter love sit play nephew home decid buy daughter too piano durabl cute fanci look howev key sound littl daughter piano key nephew guess piano littl differ -PRON- be plea purcha -PRON- super cute daughter sit play piano,19,19,19,12,554,0.9578,19,4.0,0.0,1,40.69,1,1,1,4.702127659574468,1
19813,3,1,box came damaged but product is good,paper use printer ink dri fast hold -PRON- vivid time -PRON- have tri brand definit top epson printer use claria hidef ink close archiv getbr br amazon need packag better though receiv crush corner can not use sheet,14,17,9,9,397,0.5859,36,3.0,0.0,1,58.29,1,1,1,4.684210526315789,1
19814,5,1,MINWAX Wood Cleaner,minwax wood clean wood clean product use wooden furnitur includ wood cabinet kitchen bathroom amaz product gentl wood clean perfect husband i love product leav waxi build up good wood cleaner around tri product discov minwax wood clean turn back magic clean secret find minwax wood clean canada order 2 case onlin unit state arriv home happy child reciev present mail toy penni candi squirrel away bottl incred product without minwax wood clean trigger spray bottl user friendli rippl side bottl supereasi grip design bottl intellig finger easili wrap trigger spray bottl make charm use content insid bottleth wood clean need highli advertis cream crop product clean wood wooden furnitur wooden cabinet expen product take excel care one wood like product leav waxi shinni artifici coat build wreck wood minwax lubric type wood provid red carpet feel regard wood clean great product mean great result minwax wood clean about minwax leav coat film kind import want best woodminwax floor cleaner good product wood use minwax wood clean use brand love product,83,63,39,29,1965,0.9975,19,5.0,0.0,1,-93.64,1,1,1,5.175438596491228,1
19815,5,0,Can a Person Change?,person changebr in movi king faith brendan king show how troubl teen brendan get juvi place foster home coupl stubb recent lose son polic offic mr stubb faith god allow close brendan right away wife vanessa angri bitter loss son find heart tri brendan assimil high school find joy serv member faith club decid rais money transform brendan old innerc hous safe haven troubl youth way brendan meet troubl soul homecom queen unlik -PRON- work chang live inner citi kid brendan old gang come skulk determin beat brendan locat hide stash drug refus gang start bulli friend go far run brendan good friend ride bike leave turn brendan fear option want -PRON- help new friend brendan realiz 34if stand firm faith possible34 edg seat wonder brendan go extric tough situat remain true newfound faithbr br thi movi good special featurrett 34behind scenes34 produc discuss lowbudget movi can not tell -PRON- make act littl well corni part move littl slow believ movi reson teenag young adult jame joke miss high school view movi teen hard lot teen hurt lose notenvi tri teenag today awar movi rate pg13 unlik movi genr,74,80,45,24,2124,0.979,20,5.0,0.0,1,-103.45,1,1,1,4.857142857142857,1
19816,5,1,Love the cover,beauti protect cover macbook air lead hard life job great fit laptop free keyboard cover can not without problem silicon pad laptop cover keep fall success affix gorilla glue,16,9,8,4,306,0.9309,14,5.0,0.0,1,42.04,1,1,1,5.0344827586206895,1
19817,2,1,Too Hippy for Shirring,shir waistlin flat -PRON- do not like armhol give peek underwear return shirt wait refund jade beig color nice love fabric,10,10,4,3,231,0.7087,22,2.0,0.0,1,75.54,1,0,0,4.857142857142857,1
19818,5,1,GREAT SHOW!!,purcha season woman great chemistri wonder see,4,6,2,2,127,0.6249,12,5.0,0.0,1,64.37,1,1,1,5.714285714285714,1
19819,1,1,hated it,wasent order want movi english speak see movi befor brother new york citi dident order 2 order 2 hadent see 1 yet plu -PRON- hard tri read caption miss action movi,16,12,4,6,303,-0.1779,8,1.0,0.0,1,65.39,0,0,1,4.290322580645161,1
19820,2,1,nato strap,wrist differentbr br i find band uncomfort ad bulk wear comfort cloth,4,6,3,1,134,0.3612,10,2.0,0.0,1,67.76,1,0,0,4.833333333333333,1
19821,5,1,and it's holding up great!! Glows pretty bright so it's super easy ...,-PRON- have case year now -PRON- hold great glow pretti bright -PRON- super easi find dark,3,6,3,3,128,0.8979,70,5.0,0.0,1,97.54,1,1,1,4.6875,1
19822,4,1,Powder Horn,nice powder horn display nice drawback cheep strap come -PRON- replac nice rawhid strap craft store overal -PRON- nice make do not let strap stop buy think happi -PRON- thank,9,16,7,5,305,0.9272,11,4.0,0.0,1,74.87,1,1,1,4.833333333333333,1
19823,5,1,awesome watch,18month purcha watch go great compass temperatur altitud acur,5,3,2,2,112,0.6249,13,5.0,0.0,2,45.42,1,1,1,5.888888888888889,1
19824,5,0,Great Product!,good record usb amaz easi sync xbox use voic record cool idea combin devic bring memori childhood play record devic size tv remot pretti cool devic work great,13,11,8,4,306,0.9186,14,5.0,0.0,1,68.44,1,1,1,4.678571428571429,1
19825,2,1,"Foggy, foggy foggy.  Good otherwise.",comfort feel make way antifog fog wor san francisco bay particularli foggi morn think get safeti eyewear work tool awar bodi temp rise work fog come quickli,10,15,5,5,330,0.3612,36,2.0,0.0,1,60.99,1,0,0,4.814814814814815,1
